time_s,inlet_flow_ml_min,outlet_flow_ml_min,chamber_pressure_pa,volume_rate_ml_min
0.2937499999999993,-363.1730907851403,456.6337910739236,-5.308663484499039,-819.8068818590639
0.2950000000000017,-359.07900999270106,452.7357189049028,-5.474019637500996,-811.8147288976039
0.29625000000000057,-354.88482714298243,448.7374456562732,-5.638038804826607,-803.6222727992556
0.29749999999999943,-350.5915870159896,444.639947913963,-5.800675363815847,-795.2315349299527
0.29875000000000185,-346.2003570903529,440.44422848833364,-5.961883966244456,-786.6445855786866
0.3000000000000007,-341.7122272635392,436.15131618322954,-6.121619554604117,-777.8635434467687
0.3012499999999996,-337.12830956798217,431.76226555694586,-6.279837378369371,-768.890575124928
0.302500000000002,-332.44973788364007,427.27815667516563,-6.436493010234043,-759.7278945588057
0.30375000000000085,-327.67766764685524,422.7000948559244,-6.591542362312341,-750.3777625027797
0.3049999999999997,-322.81327555533807,418.029210406662,-6.744941702299673,-740.8424859620001
0.30625000000000213,-317.85775926982615,413.2666583534197,-6.896647669575958,-731.1244176232459
0.307500000000001,-312.81233711226713,408.4136181622531,-7.046617291246575,-721.2259552745203
0.30874999999999986,-307.6782477603363,403.47129345293024,-7.194807998115713,-711.1495412132665
0.3100000000000023,-302.4567499388638,398.4409117049844,-7.341177640575237,-700.8976616438482
0.31125000000000114,-297.14912210800634,393.3237239561993,-7.485684504404047,-690.4728460642057
0.3125,-291.75666214795604,388.12100449360787,-7.62828732647266,-679.8776666415639
0.31374999999999886,-286.2806870408222,382.8340505370842,-7.768945310335952,-669.1147375779065
0.3150000000000013,-280.7225325492839,377.4641819156154,-7.90761814171189,-658.1867144648994
0.31625000000000014,-275.083552892446,372.01274073634255,-8.044266003832403,-647.0962936287885
0.317499999999999,-269.3651204184709,366.4810910464639,-8.17884959266392,-635.8462114649348
0.3187500000000014,-263.56862527464847,360.8706184880921,-8.311330131981112,-624.4392437627406
0.3200000000000003,-257.69547507470037,355.1827299461653,-8.441669388288862,-612.8782050208656
0.32124999999999915,-251.74709456307997,349.41885318951546,-8.569829685587045,-601.1659477525955
0.32250000000000156,-245.7249252769293,343.5804365051937,-8.695773919962548,-589.305361782123
0.3237500000000004,-239.63042520546898,337.66894832616083,-8.819465574003711,-577.2993735316298
0.3249999999999993,-233.4650684465787,331.68587685245524,-8.940868731031706,-565.1509452990339
0.3262500000000017,-227.23034486123882,325.6327296659471,-9.059948089134036,-552.863074527186
0.32750000000000057,-220.92775972560537,319.5110333387955,-9.17666897499524,-540.4387930644009
0.32874999999999943,-214.55883338045942,313.3223330357273,-9.290997357519643,-527.8811664161867
0.33000000000000185,-208.1251008787226,307.0681921102556,-9.402899861231836,-515.1932929889782
0.3312500000000007,-201.6281116308002,300.7501916949639,-9.512343779450216,-502.37830332576414
0.3324999999999996,-195.06942904747285,294.36993028597965,-9.619297087228555,-489.4393593334525
0.333750000000002,-188.4506301810626,287.9290233217642,-9.723728454052017,-476.3796535028268
0.33500000000000085,-181.77330536460576,281.4291027563523,-9.825607256283156,-463.202408120958
0.3362499999999997,-175.0390578487599,274.8718166271721,-9.924903589353072,-449.910874475932
0.33750000000000213,-168.24950343717236,268.2588286175798,-10.021588279684927,-436.5083320547522
0.338750000000001,-161.40627012004148,261.5918176142486,-10.11563289634565,-422.9980877342901
0.33999999999999986,-154.51099770558653,254.87247725954956,-10.207009762421178,-409.3834749651361
0.3412500000000023,-147.5653374501667,248.10251549906536,-10.295691966103368,-395.6678529492321
0.34250000000000114,-140.57095168677444,241.28365412438242,-10.381653371484683,-381.85460581115683
0.34375,-133.52951345160474,234.4176283113063,-10.464868629056204,-367.94714176291103
0.34499999999999886,-126.44270610950039,227.50618615364542,-10.545313185897935,-353.9488922631458
0.3462500000000013,-119.3122229777109,220.55108819271575,-10.622963295559316,-339.86331117042664
0.34750000000000014,-112.13976694848424,213.55410694271566,-10.697796027621074,-325.69387389119987
0.348749999999999,-104.92705010992862,206.5170264121241,-10.769789276936397,-311.44407652205274
0.3500000000000014,-97.67579336594513,199.44164162127583,-10.838921772541429,-297.117434987221
0.3512500000000003,-90.38772605493915,192.32975811627117,-10.905173086232072,-282.7174841712103
0.35249999999999915,-83.06458556699626,185.18319147937672,-10.968523640803436,-268.24777704637296
0.35375000000000156,-75.70811696031018,178.00376683607593,-11.02895471794351,-253.7118837963861
0.3550000000000004,-68.32007257655548,170.7933183589305,-11.086448465778178,-239.11339093548597
0.3562499999999993,-60.90221165488831,163.55368876841482,-11.140987906064538,-224.45590042330312
0.3575000000000017,-53.456299945369565,156.28672883088456,-11.19255694102499,-209.7430287762541
