frequency_hz,viscosity_mpa_s,backpressure_pa,swept_volume_ml_cycle,net_flow_ml_min,sample_amount_30s_ml,outlet_min_ml_min,outlet_max_ml_min,chamber_pressure_half_range_pa,peak_reynolds_number,hydraulic_input_power_mw,pressure_residual_pa,points_per_cycle,settling_cycles,trial,swept_volume_factor,loss_factor
1.0,4.81754883351585,0.0,2.450663453169634,17.818564066589275,8.909282033294636,-209.01871191763013,244.79166093805242,2.797672896836825,39.798437122102534,0.0012720026829963638,2.220446049250313e-15,160,45,11,0.9608797032889623,1.0787493123003253
1.0,4.458495535290055,0.0,2.8288833516520238,22.045984869845743,11.022992434922871,-239.79846151241483,284.0470925487932,3.2279582860989118,49.89183868743497,0.0016313238034532781,2.220446049250313e-15,160,45,12,1.1091757997446776,0.978595604403323
1.0,5.940678522341966,0.0,2.664859405166048,16.04977952560951,8.024889762804753,-230.62063828935348,262.8833390756144,3.048363379273004,34.66980569927816,0.0017486154310754158,1.7763568394002505e-15,160,45,13,1.0448637128165916,0.9311320379816093
1.0,5.999411759321488,0.0,2.654511089574474,18.46019068396892,9.230095341984459,-227.24251545470378,264.37048828306973,3.037124604232168,34.51077023005844,0.0018179765541514931,1.7763568394002505e-15,160,45,14,1.0408062456836356,1.1504474364726676
1.0,5.127955609177087,0.0,2.764604293443538,20.826316643856273,10.413158321928137,-235.06617153784455,276.9046096749302,3.157561688589182,42.286821859469285,0.001749598618367841,2.220446049250313e-15,160,45,15,1.0839726482065997,1.0776230039865693
1.0,4.663153823456001,0.0,2.5527740806679415,18.770034637892902,9.385017318946451,-217.51906910311592,255.19571675714158,2.9136279709880224,42.86324473265547,0.001347552002489127,1.7763568394002505e-15,160,45,16,1.0009162204722264,1.0256817352774283
1.0,5.71441349828324,0.0,2.489823118091614,16.496697518931082,8.248348759465541,-213.9666277980129,247.1231696646535,2.8468601781777427,33.874986163139454,0.0015016174770291202,2.220446049250313e-15,160,45,17,0.9762338014465289,1.0899634797355142
1.0,4.75718626814161,0.0,2.593659231571327,17.13209426719736,8.56604713359868,-222.94618773313383,257.3314201310153,2.9605607872510475,42.37924409497865,0.0013751379930728438,1.7763568394002505e-15,160,45,18,1.0169468637733938,0.8839720261422275
1.0,4.979873737941748,0.0,2.496016233550054,18.2241930778838,9.1120965389419,-212.8100459543801,249.40693249268733,2.8501175188583767,39.22537108812704,0.0013643861521575047,2.220446049250313e-15,160,45,19,0.9786620577362464,1.10007592966329
1.0,5.691621801531877,0.0,2.4723642902679326,13.612421527794082,6.806210763897041,-215.24399426584594,242.58987054806923,2.8265426501882285,33.40218647997039,0.001410686507373532,2.220446049250313e-15,160,45,20,0.9693883762710342,0.8513087576786433
1.0,4.286024741019744,0.0,2.616399938765327,20.42323384357395,10.211616921786975,-221.75419130534675,262.73409387458827,2.984738618955934,48.00696689768002,0.0013379537027986472,1.7763568394002505e-15,160,45,21,1.0258632590266428,1.0153608745367015
1.0,4.373812613321185,0.0,2.6803879645052606,20.568613190498557,10.284306595249278,-227.53209967840044,268.80758692056946,3.0580990360438953,48.1324704466951,0.001425154301500474,1.7763568394002505e-15,160,45,22,1.0509522997545773,0.9865045869926247
1.0,4.862155313735857,0.0,2.471549638909578,19.188599940360564,9.594299970180284,-209.5780432062818,248.11128401081376,2.8217962656973103,39.959929077115795,0.0013336496572339995,2.220446049250313e-15,160,45,23,0.9690689599291097,1.1885319098231728
1.0,4.739333102654566,0.0,2.5924354849845175,18.585499346802766,9.292749673401383,-221.37573022803033,258.68401749953244,2.959186253380892,42.753189766763526,0.0014014195423076921,2.220446049250313e-15,160,45,24,1.0164670454386022,0.9895793802337688
1.0,4.72419422211071,0.0,2.5296392503077034,20.43341782804784,10.21670891402392,-213.7084885350428,254.73827729985746,2.8876240760295766,42.22112401411651,0.001381357382980737,3.1086244689504383e-15,160,45,25,0.9918452936163032,1.2031714782271148
1.0,5.766611650456623,0.0,2.440894248743657,13.464408036035671,6.732204018017835,-212.47876826909717,239.5301876892934,2.7910062071089237,32.55152628480912,0.0013916441401977291,2.220446049250313e-15,160,45,26,0.9570492996331437,0.8740864966252986
1.0,5.123122049088767,0.0,2.259366350194954,15.019688401080447,7.509844200540224,-194.11350454379888,224.2728119911712,2.5802942381273444,34.29454952798345,0.0011103185987091097,1.7763568394002505e-15,160,45,27,0.8858740947838009,1.0827251434427256
1.0,4.683855786474026,0.0,2.7639531934020156,20.63272227421925,10.316361137109626,-235.20280718814806,276.6231349824137,3.1548020958027205,46.25426973571365,0.0016034179681004158,2.220446049250313e-15,160,45,28,1.0837173586384214,0.979970910061268
1.0,4.746324101332642,0.0,2.4892417440978107,19.135711736579214,9.567855868289607,-211.26982614765802,249.6891539890002,2.841510885144122,41.197558176184465,0.0013190386032891962,1.7763568394002505e-15,160,45,29,0.9760058507379388,1.1383299500427433
1.0,5.408587555842321,0.0,2.7887369537593294,17.55562976324346,8.77781488162173,-240.58054971037365,275.8463152564246,3.1865359549397487,39.95739081068403,0.0017780225691163807,1.7763568394002505e-15,160,45,30,1.0934348138311039,0.8703196646048253
1.0,4.3455134089608904,0.0,2.5096180342970107,19.63073761617743,9.815368808088715,-212.66225437660134,252.05456928837467,2.8631582707707275,45.4245580469375,0.0012435056073648355,2.220446049250313e-15,160,45,31,0.983995182629029,1.070537929755611
